putativeCellType,geneticLine,acgPeak,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Wide Interneuron,id2/nkx2.1/ai80,1.34,0.675,PTLp,0,2.69022550432272,4.85939378836001,0.0274431553345018,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.266666666666667,CA1so,0,45.9359481494032,3.08880706935741,0.562418795705246,fnkx11_201022_sess6
Narrow Interneuron,id2/nkx2.1/ai80,2.18,0.341666666666667,CA3,0,1.30457748907624,1.41623519113986,0.529981992331233,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.641666666666667,CA1sp,0,21.9828343161469,3.02869148085509,0.489060111648911,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.38,0.666666666666667,CA3,0,16.4981773160758,2.30612858539,0.376060536104211,fnkx11_201022_sess6
Wide Interneuron,id2/nkx2.1/ai80,1.54,0.516666666666667,CA1sp,0,13.3791338658493,2.49339276977876,0.242272019351515,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.26,0.608333333333333,CA1sp,0,6.69997148264538,2.41830834936793,0.256633360677509,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,1.1,0.675,PTLp,0,0.355860222749625,4.16392095875249,0.029148250322698,fnkx11_201022_sess6
Pyramidal Cell,id2/nkx2.1/ai80,2.34,0.6,CA1sp,0,15.9225417839197,2.52088132760337,0.358321340824105,fnkx11_201022_sess6
Narrow Interneuron,pv/ai32,2.18,0.241666666666667,CA1sp,1,0.227822803895391,3.01321010388201,0.299049547466581,fpv3_210302_sess2
Pyramidal Cell,pv/ai32,2.3,0.633333333333333,CA3,0,2.39068574753586,1.89521782645613,0.271340610941588,fpv3_210302_sess2
Pyramidal Cell,pv/ai32,2.3,0.675,DG,0,0.0847305887414895,1.71268042729685,0.359486827499339,fpv3_210302_sess2
Pyramidal Cell,pv/ai32,2.42,0.441666666666667,CA1sp,0,26.265665939219,1.07908732839141,0.253361960720243,fpv3_210302_sess2
Wide Interneuron,pv/ai32,1.5,0.591666666666667,CA3,0,-1.22446281152437,5.11456651895844,0.302828987204717,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,1.86,0.333333333333333,CA3,0,12.9961293430957,2.62278442262124,0.362668086596374,fpv3_210302_sess2
Pyramidal Cell,pv/ai32,2.18,0.691666666666667,CA1sp,0,12.4280400362756,2.20185123674129,0.112460944929653,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,1.78,0.258333333333333,DG,0,1.3586353524647,2.40029487552215,0.313547947082106,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.22,0.275,CA1sp,0,24.1450424043646,3.09797197931572,0.345228748214626,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,1.86,0.325,CA3,0,2.7268122081478,2.01872363172441,0.214246930421142,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,1.98,0.25,DG,0,2.7381115787896,2.39355997557182,0.398930285811362,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.18,0.275,CA1sp,0,15.6761120987688,2.79181578892342,0.21709639905523,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.1,0.333333333333333,CA1sp,0,7.71912854032255,2.31224555691288,0.219318569430756,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.02,0.266666666666667,DG,0,1.92724786289244,2.22839318957398,0.375005145098056,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.14,0.408333333333333,CA3,0,2.46125424451241,2.13080435723991,0.340165183745211,fpv3_210302_sess2
Narrow Interneuron,pv/ai32,2.06,0.233333333333333,CA1so,0,16.3003371859929,1.6363083782669,0.211219952779708,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.38,0.691666666666667,CA1sp,0,0.632144849566942,1.42413629336836,0.143111720306081,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.94,0.383333333333333,CA1sp,1,24.7323841091198,2.57208607184838,0.22175623397923,fpv4_210311_sess4
Wide Interneuron,pv/ai32,1.46,0.533333333333333,DG,0,-1.32099339169403,5.5866253924711,0.0556448449586505,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.691666666666667,CA1sp,0,5.86515212990541,2.38328340861395,0.12621240519545,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.62,0.2,CA1sp,0,-2.60617238926131,6.02387415713953,0.0566641298859585,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.9,0.283333333333333,CA1sp,1,15.3129673381373,1.54864996570245,0.226025587222824,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.94,0.3,CA1sp,0,8.82863586752816,0.982502475564262,0.337596716077514,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.7,CA1sp,0,14.5243507224343,2.30363749731737,0.215317962193208,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.591666666666667,CA1sp,0,1.02135580644026,3.39012690418703,0.11011373055692,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.98,0.35,CA1sp,0,-1.95241761977402,1.16083970075423,0.314825958752831,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.733333333333333,CA1sp,0,8.052211913948,3.49696075349115,0.0553580153751193,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.733333333333333,CA1sp,0,15.5430235300315,1.89984079713527,0.266471505428242,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.3,0.725,CA1sp,0,1.08123534022024,2.69978911516663,0.183060445867181,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.741666666666667,CA1sp,0,9.65894366064314,2.68644480037169,0.0831348382615946,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.725,CA1sp,0,13.5359094829555,2.67845095204074,0.0856259878833528,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.75,CA1sp,0,4.88383677892402,2.78504765666277,0.119612997403467,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.62,0.416666666666667,CA1sr,0,0.899600776596328,1.20364309446463,0.0825998015996368,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,2.02,0.333333333333333,CA3,1,14.8521147729268,1.57823408940732,0.223263935859984,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.641666666666667,CA1sp,0,-3.04717036435018,2.68887762939286,0.0830734090598189,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.75,CA1sp,0,12.9692803749939,2.64285610349777,0.1042158656614,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.691666666666667,CA1sp,0,-2.1354279897073,3.52833032048509,0.0393065542832772,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,2.1,0.283333333333333,CA1sp,0,19.2656665913771,1.44968148105426,0.261377545476583,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.733333333333333,CA1sp,0,6.09136445919775,3.08116432042708,0.120661171181216,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.58,0.116666666666667,CA1sp,0,-1.41403321249512,0.413271130548764,0.0390882050655214,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.625,CA1sp,0,6.47957166802727,2.29444335308794,0.0752893226758171,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.625,CA1sp,0,8.81821961867575,2.02510263400896,0.106280176521857,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.666666666666667,CA1sp,0,3.72056445608519,2.58452047257186,0.0649164706810713,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.558333333333333,CA1sr,0,0.0620571188713493,1.11686004371797,0.0680330484753874,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.6,CA1sp,0,9.67252473586464,2.79106142327361,0.119772365808541,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.65,CA1sp,0,0.152914830539658,0.830551786187482,0.0895484732913497,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.541666666666667,CA1sp,0,4.37347448396072,2.32221798020491,0.111959548954138,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.758333333333333,CA1sp,0,2.44240484553459,3.6612480095083,0.157002288843462,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.741666666666667,CA1sp,0,12.8696076749583,2.19938118380398,0.107444833075125,fpv4_210311_sess4
Wide Interneuron,pv/ai32,1.42,0.433333333333333,CA1so,0,1.745680423717,5.92976556961011,0.0798614570763893,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.06,0.666666666666667,CA1so,0,0.713744804715712,5.3336999500963,0.0167142957134356,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.708333333333333,CA1sp,0,12.3038089434209,2.22246594597359,0.240416707366544,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.6,CA1sp,0,6.54105765725498,2.63759627011006,0.101917401939408,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.716666666666667,CA1sp,0,13.9024038418971,2.30587978952459,0.18134105357526,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.733333333333333,CA1sp,0,6.80574941085659,2.18649757347535,0.063108277687795,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.7,CA1sp,0,12.4487628174422,3.48968484933374,0.0251882030711975,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,2.06,0.35,CA3,1,4.55658375629666,0.705722405203873,0.388554248071485,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.733333333333333,CA1sp,0,8.41223879351675,2.53649528160704,0.090018895342437,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.633333333333333,CA1sp,0,19.4499314454992,2.67191943425745,0.147738250131686,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.26,0.666666666666667,CA1sp,0,6.771724049202,2.30003646620165,0.0505806219578282,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.725,CA1sp,0,5.1635600923901,2.67815235830985,0.0917797242363667,fpv4_210311_sess4
Wide Interneuron,pv/ai32,1.58,0.541666666666667,CA1sr,0,11.1361822141569,0.713119797335414,0.368233841896164,fpv4_210311_sess4
Wide Interneuron,pv/ai32,1.5,0.675,PTLp,0,-0.952988919855817,5.81589484858195,0.0537949318629,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.766666666666667,CA1sp,0,12.0850510936431,2.37673446161225,0.188545441038624,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.3,0.725,CA1sp,0,0.523914174085498,1.60624562382334,0.109672148232904,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.591666666666667,CA1sp,0,6.65206589358141,2.13813016903331,0.145336819193607,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.38,0.733333333333333,CA3,0,6.2584315871173,1.2824692304345,0.139043704852341,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,1.94,0.741666666666667,CA1so,0,0.0470260570508038,4.82748381634566,0.0239539471472536,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.633333333333333,CA1sp,0,4.80863249377268,2.6389356584366,0.0877649365741637,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.625,CA1sp,0,6.71331990670695,2.7814569409149,0.0966619485586604,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.758333333333333,CA1sp,0,-1.90738649730038,1.21621238846214,0.116542240842891,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.22,0.575,CA1sp,0,2.10240149144379,2.86590926913697,0.115802403891373,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,2.06,0.283333333333333,CA1sp,1,18.0530897510274,1.77155236230241,0.232306871812822,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.34,0.641666666666667,CA1sp,0,-1.07518901491583,2.89166908831586,0.0763263986413177,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.82,0.35,CA1sp,0,11.2622614666238,3.05327460842328,0.190322135286409,fpv4_210311_sess4
Pyramidal Cell,pv/ai32,2.18,0.641666666666667,CA1sp,0,8.69694109814482,2.77976602979156,0.171113422095215,fpv4_210311_sess4
Narrow Interneuron,pv/ai32,1.5,0.366666666666667,CA1sp,0,2.54365197082266,1.2283006221222,0.201281190522087,fpv4_210311_sess4
Narrow Interneuron,id2/dlx/ai80,2.42,0.408333333333333,DG,0,-0.424212097600626,5.31691060575317,0.0463261848878647,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,8.58796746891804,2.96260457841952,0.236914632580168,fnkx9_200820_sess4
Wide Interneuron,id2/dlx/ai80,1.1,0.641666666666667,PTLp,0,2.08571315491656,4.09352678985922,0.0284997975191973,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.9,0.258333333333333,PTLp,0,0.88899268979605,3.9168161785906,0.0150766691443683,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.66,0.583333333333333,PTLp,0,1.28676191497128,3.12968476789578,0.0182539425852552,fnkx9_200820_sess4
Wide Interneuron,id2/dlx/ai80,1.54,0.575,PTLp,0,1.12330015248772,3.74562141281054,0.0218626013922944,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.725,PTLp,0,2.80245134396123,0.362446062748775,0.0196222519145005,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.26,0.675,CA3,0,4.1021722059893,1.90115234663424,0.262499214276952,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.82,0.666666666666667,CA1sp,0,1.72512910060792,6.16090048431339,0.336690913258985,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.525,CA1sp,0,26.5056947086388,3.10571790258741,0.401990539889812,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.18,0.308333333333333,CA1sp,0,25.5467332069652,3.13260633907462,0.415451539351037,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.34,0.583333333333333,CA3,0,0.422905349531779,1.96067410320136,0.182098987599407,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.733333333333333,CA1sp,0,1.00959771241761,4.74954781729569,0.0921557916117355,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.22,0.3,CA1sp,0,26.2371439372553,3.16186060995456,0.410192667081262,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.3,0.633333333333333,CA3,0,0.799975434178134,1.77626001638304,0.239159911154952,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.98,0.25,CA1sp,0,17.6566886716824,2.99591507039176,0.266374219776304,fnkx9_200820_sess4
Wide Interneuron,id2/dlx/ai80,1.06,0.591666666666667,PTLp,1,2.6776814402593,4.50251138567293,0.0172289582776441,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,0.86,0.683333333333333,PTLp,0,1.13078091417744,2.5512811089804,0.0245311110787563,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.86,0.358333333333333,CA3,0,3.01196581196581,4.19041874964104,0.390688455645191,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.02,0.558333333333333,PTLp,0,0.951807255508187,0.778916152205363,0.0578881462004888,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.74,0.341666666666667,PTLp,0,2.97532897658376,4.35382726397594,0.0161332546067503,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.02,0.441666666666667,CA1sp,0,13.5230305364194,2.7946397237906,0.322186418569984,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.42,0.633333333333333,PTLp,0,0.788888888888889,1.22174396390855,0.0230166581785813,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,0.9,0.741666666666667,PTLp,0,1.50820719427085,3.77118263384767,0.0194440594017411,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.02,0.725,PTLp,0,0.94581632234661,0.429021611514854,0.0172656436342162,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,0.86,0.741666666666667,PTLp,0,1.60878608430766,2.72972552226478,0.0373348737581527,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.708333333333333,CA1sp,0,5.73814331619485,3.41243044477574,0.242124784762107,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.02,0.733333333333333,PTLp,0,2.66378020354107,5.50335213290443,0.0144017018626999,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.02,0.333333333333333,CA1slm,0,-1.84702613155465,0.201740542609614,0.476630508065281,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.82,0.608333333333333,CA1slm,0,-0.267586448128903,0.687326037425945,0.399142008462698,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.34,0.575,CA3,0,2.29443628455817,3.53498831129306,0.102798037303254,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.14,0.4,DG,0,3.63504106867341,1.33195531430848,0.451906258035078,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.06,0.291666666666667,CA1slm,0,-0.361894211827463,0.531130332445211,0.429138087372954,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.98,0.241666666666667,CA1slm,0,-3.75853121557568,0.455397239667796,0.461416580436129,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,0.98,0.758333333333333,PTLp,0,1.40400316868821,4.05878831448537,0.0627484895470247,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.58,0.575,PTLp,0,-0.0456480954832084,5.9853911549535,0.046606163616683,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.06,0.591666666666667,CA1sp,0,5.47111111111111,3.46665740319302,0.281046299915875,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.1,0.25,CA1sp,0,13.1398806029908,2.57809381416211,0.269331801176298,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.741666666666667,CA1sp,0,-0.138148860480046,3.6387032614598,0.244830886557563,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.26,0.616666666666667,CA3,0,1.01862076151919,2.19525268750189,0.204428112292274,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.18,0.258333333333333,CA1slm,0,-0.664914781921637,0.504478914691233,0.420554188662477,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.74,0.5,CA1slm,1,-3.56301786910058,0.403867461545194,0.365152604691708,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,1.98,0.666666666666667,PTLp,0,1.22984570882621,2.87569450902329,0.00877069430591477,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.06,0.75,PTLp,0,1.4277021008022,2.97605771696248,0.00478665878151308,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.34,0.25,CA3,0,-0.449325157681312,1.97177311600552,0.189100173763052,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.86,0.35,DG,0,27.9095336289319,2.99549692883858,0.37720320628838,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.22,0.341666666666667,DG,0,3.84511012435682,2.70961550479212,0.367955316151753,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,1.78,0.383333333333333,PTLp,0,2.80169944552674,5.18538153944305,0.0183137860961118,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.38,0.683333333333333,CA3,0,0.279680496921802,1.91801433023069,0.237626824073884,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.26,0.65,CA1sp,0,1.68883864319736,3.95456951803082,0.0307560583329482,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.42,0.433333333333333,DG,0,-1.52303266445554,5.37311518103185,0.158285365745513,fnkx9_200820_sess4
Pyramidal Cell,id2/dlx/ai80,2.18,0.666666666666667,CA1sp,0,8.05178597449694,2.69334106957429,0.136848120024459,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.22,0.341666666666667,CA3,0,0.6279167762617,2.0446619576886,0.249221524902551,fnkx9_200820_sess4
Narrow Interneuron,id2/dlx/ai80,2.3,0.408333333333333,DG,0,3.28396841458532,1.41686366014465,0.454094294639551,fnkx9_200820_sess4
Pyramidal Cell,sst/ai32,2.3,0.691666666666667,CA1sp,0,12.0819960711512,1.69337600780069,0.145024733750309,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.06,0.341666666666667,CA1sp,0,14.2464786088782,2.43889575208324,0.0994625151394748,fsst1_190605_sess35
Wide Interneuron,sst/ai32,0.94,0.533333333333333,CA1sp,0,-2.91248557167141,3.2004440068383,0.0766934327481642,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.82,0.3,CA1sp,1,20.1177934307625,3.91053418086132,0.470850274379372,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.06,0.233333333333333,CA1sp,0,16.1920981079547,1.59946772675485,0.225576752502609,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,1.78,0.683333333333333,CA1sp,0,-4.53449607396174,0.916358925768113,0.602467446081518,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.22,0.716666666666667,CA1sp,0,16.7641431266872,3.25144815299027,0.100788011981931,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.1,0.641666666666667,CA1sp,0,8.18513391541941,3.58521841377178,0.141711949454079,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.1,0.191666666666667,CA1sp,0,11.8476361171433,1.59670761013169,0.170437516864369,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.26,0.775,CA1sp,0,15.1560797725649,3.43217160867364,0.120314417965898,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.14,0.75,CA1sp,0,14.0143210011854,3.60299195995253,0.127581538131781,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.14,0.725,CA1sp,0,10.5053436851925,3.02553961280265,0.0872666514994911,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.02,0.233333333333333,CA1sp,0,7.67549953627722,3.14490275786735,0.337505605701132,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.18,0.733333333333333,CA1sp,0,4.45442355576106,1.71595797115114,0.154626068574303,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.66,0.308333333333333,CA1sp,1,18.1363396063201,3.55578359916866,0.265548082605088,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.94,0.333333333333333,CA1sp,0,-3.65673887899551,0.491342174930994,0.116241244537185,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.98,0.25,CA1sp,0,3.64284450859818,2.72966089597898,0.359663650143442,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.26,0.775,CA1sp,0,7.70884388375859,2.23628947222519,0.0931701437104744,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.82,0.275,CA1sp,0,17.2566931605656,3.94234237349044,0.382473528880207,fsst1_190605_sess35
Wide Interneuron,sst/ai32,1.54,0.466666666666667,CA1sp,0,-0.20822967301768,3.44515686390844,0.182825676267663,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.18,0.741666666666667,CA1sp,0,5.31682805194772,3.46884067326231,0.147325782467368,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.06,0.2,CA1sp,0,6.51655851219355,2.33757696249743,0.209171898598252,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.18,0.616666666666667,CA1sp,0,6.58679367397616,2.65502783335387,0.0965330485229275,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.26,0.741666666666667,CA1sp,0,14.7065988089143,2.64263339024486,0.0549292653677579,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.26,0.741666666666667,CA1sp,0,5.93554817482828,1.52915769601737,0.193386583819068,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.18,0.65,CA1sp,0,7.55518563033003,2.50322250989786,0.122021210917335,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.22,0.75,CA1sp,0,4.16102552664103,2.2313834021939,0.109440561384783,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.38,0.483333333333333,CA1sp,0,25.4695130619871,4.10540129496171,0.31480191729147,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.3,0.75,CA1sp,0,12.5247672699214,2.18125201795283,0.117888908082287,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.18,0.775,CA1sp,0,8.55358996981878,2.70969092609381,0.105123367231518,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.26,0.691666666666667,CA1sp,0,4.67861581842113,2.04471843993126,0.167394628526253,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.14,0.175,CA1sp,0,13.9281477533119,2.71405817452705,0.231315367794077,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.22,0.708333333333333,CA1sp,0,4.68513549355298,2.88831250156089,0.0826044196180986,fsst1_190605_sess35
Pyramidal Cell,sst/ai32,2.06,0.583333333333333,CA1sp,0,4.80640977865364,2.80502053026268,0.0614107382822117,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,2.22,0.383333333333333,CA1sp,0,3.92893198682498,1.46401873489024,0.226747265244591,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.74,0.308333333333333,CA1sp,1,9.26653543486735,3.80023590081995,0.381079065706781,fsst1_190605_sess35
Narrow Interneuron,sst/ai32,1.54,0.425,CA1sp,0,2.15189682544183,2.36497110667434,0.135388566864634,fsst1_190605_sess35
